fips,percent_diff,state,county,votes_dem,votes_gop,total_votes
20117,47.83748361730013,KS,Marshall County,1060,3250,4578
20113,41.9834445069517,KS,McPherson County,3183,8407,12443
20119,70.68656716417911,KS,Meade County,206,1390,1675
20121,40.03534529635672,KS,Miami County,3949,9839,14712
20123,61.86260623229462,KS,Mitchell County,469,2216,2824
20125,50.838853996386476,KS,Montgomery County,2557,8466,11623
20127,46.88473520249221,KS,Morris County,586,1790,2568
20129,71.12068965517241,KS,Morton County,145,970,1160
20131,66.70646766169153,KS,Nemaha County,714,4066,5025
20133,46.7566249390343,KS,Neosho County,1464,4340,6151
20135,73.58885017421602,KS,Ness County,160,1216,1435
20137,69.90867579908677,KS,Norton County,277,1808,2190
20139,43.269509718595884,KS,Osage County,1730,4713,6894
20141,68.79634911580148,KS,Osborne County,231,1437,1753
20143,64.09630146545709,KS,Ottawa County,424,2261,2866
20145,50.15372790161414,KS,Pawnee County,567,1872,2602
20147,72.92225201072387,KS,Phillips County,296,2200,2611
20149,50.777102036876144,KS,Pottawatomie County,2191,7451,10359
20151,53.993694167104564,KS,Pratt County,769,2824,3806
20153,72.44475138121547,KS,Rawlins County,160,1209,1448
20155,35.95189355168885,KS,Reno County,6670,15100,23448
20157,65.33816425120773,KS,Republic County,370,1993,2484
20159,55.620970002803475,KS,Rice County,668,2652,3567
20161,4.517704517704518,KS,Riley County,8892,9817,20475
20163,72.58200168208579,KS,Rooks County,273,1999,2378
20165,64.45047489823608,KS,Rush County,227,1177,1474
20167,66.39135959339264,KS,Russell County,454,2544,3148
20169,34.34405356974441,KS,Saline County,6084,13367,21206
20171,74.10838351088466,KS,Scott County,232,1832,2159
20173,19.14412171507607,KS,Sedgwick County,66716,101319,180750
20175,32.34239932532152,KS,Seward County,1491,3025,4743
20177,2.822887247447317,KS,Shawnee County,33270,35349,73648
20179,77.82672540381792,KS,Sheridan County,126,1186,1362
20181,67.12652739456051,KS,Sherman County,340,2043,2537
20183,66.53426017874877,KS,Smith County,295,1635,2014
20185,62.738853503184714,KS,Stafford County,303,1485,1884
20187,60.37735849056604,KS,Stanton County,132,580,742
20189,72.80086346465191,KS,Stevens County,215,1564,1853
20191,50.6109121550453,KS,Sumner County,2039,6844,9494
20193,67.90123456790124,KS,Thomas County,467,2832,3483
20195,69.77381768334475,KS,Trego County,193,1211,1459
20197,47.455089820359284,KS,Wabaunsee County,773,2358,3340
20199,85.49422336328625,KS,Wallace County,45,711,779
20201,65.67052670900262,KS,Washington County,378,2136,2677
20203,67.02355460385438,KS,Wichita County,139,765,934
20205,63.095921883974725,KS,Wilson County,550,2747,3482
20207,55.845070422535215,KS,Woodson County,270,1063,1420
20209,-29.127604440980047,KS,Wyandotte County,29346,15520,47467
21001,64.58434613514828,KY,Adair County,1323,6637,8228
21003,63.290043290043286,KY,Allen County,1349,6466,8085
21005,49.1326441212546,KY,Anderson County,2634,8242,11414
21007,57.23700268489138,KY,Ballard County,816,3161,4097
21009,49.84572078168137,KY,Barren County,4275,13483,18473
21011,37.60104872187022,KY,Bath County,1361,3082,4577
21013,62.21947704344245,KY,Bell County,1720,7764,9714
21015,41.800173761946134,KY,Boone County,15026,39082,57550
21017,31.60050051188716,KY,Bourbon County,2791,5569,8791
21019,37.029790148216996,KY,Boyd County,6021,13591,20443
21021,29.076423267326735,KY,Boyle County,4281,8040,12928
21023,56.95627484383873,KY,Bracken County,705,2711,3522
21025,42.842178770949715,KY,Breathitt County,1537,3991,5728
21027,51.61437535653166,KY,Breckinridge County,1960,6484,8765
21029,49.82517482517482,KY,Bullitt County,8255,26210,36036
21031,62.43946188340808,KY,Butler County,947,4428,5575
21033,54.37039517749498,KY,Caldwell County,1260,4507,5972
21035,35.027121391607956,KY,Calloway County,4749,10367,16039
21037,24.468460832097197,KY,Campbell County,14658,25050,42471
21039,63.947672181608304,KY,Carlisle County,432,2094,2599
21041,38.48351077642171,KY,Carroll County,1106,2588,3851
21043,51.72883997272816,KY,Carter County,2276,7587,10267
21045,73.23703013358185,KY,Casey County,767,5482,6438
21047,31.35620100593593,KY,Christian County,7188,14108,22069
21049,37.077749644908295,KY,Clark County,4706,10710,16193
21051,75.55456965394853,KY,Clay County,752,5861,6762
21053,73.23753929052536,KY,Clinton County,547,3809,4454
21055,66.22893954410307,KY,Crittenden County,617,3290,4036
21057,66.74289447892845,KY,Cumberland County,459,2502,3061
21059,32.22591362126246,KY,Daviess County,14163,28907,45752
21061,60.240503912960484,KY,Edmonson County,979,4135,5239
21063,44.25711275026343,KY,Elliott County,740,2000,2847
21065,56.48248465149873,KY,Estill County,1108,4236,5538
21067,-9.46720347948748,KY,Fayette County,69776,56890,136112
21069,53.984,KY,Fleming County,1348,4722,6250
21071,48.29005508141154,KY,Floyd County,4015,11993,16521
21073,4.62248322147651,KY,Franklin County,10717,11819,23840
21075,32.54934901301974,KY,Fulton County,774,1549,2381
21077,50.809838032393515,KY,Gallatin County,749,2443,3334
21079,58.46578221463287,KY,Garrard County,1453,5904,7613
21081,56.09883781802952,KY,Grant County,1910,7268,9551
21083,56.46484139428296,KY,Graves County,3308,12671,16582
21085,59.25785687239682,KY,Grayson County,1959,8219,10564
21087,66.40405177265053,KY,Green County,832,4372,5331
21089,45.49646480172149,KY,Greenup County,4146,11546,16265
21091,35.97390493942218,KY,Hancock County,1244,2788,4292
21093,30.213624660775174,KY,Hardin County,13944,26970,43113
21095,72.19843633655995,KY,Harlan County,1372,9129,10744
21097,43.786982248520715,KY,Harrison County,2031,5435,7774
21099,49.44222558876188,KY,Hart County,1730,5320,7261
21101,27.6863700995328,KY,Henderson County,6707,12159,19692
21103,43.629235508261,KY,Henry County,1828,4944,7142
21105,56.00370885489105,KY,Hickman County,449,1657,2157
21107,53.95817958179582,KY,Hopkins County,4310,15277,20325
21109,80.17100236492632,KY,Jackson County,482,4889,5497
21111,-13.341534902970139,KY,Jefferson County,190824,143758,352778
21113,40.05667181865018,KY,Jessamine County,6144,15474,23292
21115,71.05648535564853,KY,Johnson County,1250,8043,9560
21117,26.06911897642723,KY,Kenton County,24213,42958,71905
21119,54.06532314107019,KY,Knott County,1245,4357,5756
21121,67.69435880343305,KY,Knox County,1761,9885,12001
21123,55.370341248624,KY,Larue County,1278,4799,6359
21125,69.13062754423441,KY,Laurel County,3440,20592,24811
21127,62.464800397548444,KY,Lawrence County,1045,4816,6037
21129,64.10063837776944,KY,Lee County,444,2151,2663
21131,80.56607978604859,KY,Leslie County,400,4015,4487
21133,62.98324389442558,KY,Letcher County,1542,7293,9131
21135,67.5987152843378,KY,Lewis County,785,4363,5293
21137,57.278911564625844,KY,Lincoln County,1865,7338,9555
21139,57.79836277466609,KY,Livingston County,887,3570,4642
21141,46.09948604992658,KY,Logan County,2755,7778,10896
21143,44.051528163677695,KY,Lyon County,1045,2789,3959
21151,31.18602283080551,KY,Madison County,11793,23431,37318
21153,51.867787991394486,KY,Magoffin County,1172,3824,5113
21155,30.130735076467687,KY,Marion County,2679,5122,8108
21157,51.86473198225207,KY,Marshall County,3672,12322,16678
21159,79.4735509997469,KY,Martin County,363,3503,3951
21161,41.236827509706046,KY,Mason County,1970,4944,7212
21145,37.20751822017645,KY,McCracken County,9134,20774,31284
21147,75.32917532917533,KY,McCreary County,664,5012,5772
21149,52.420591456736034,KY,McLean County,988,3381,4565
21163,46.09343041806431,KY,Meade County,3026,8660,12223
21165,47.139258726160485,KY,Menifee County,700,2010,2779
21167,50.52462425560071,KY,Mercer County,2395,7740,10579
21169,54.484402079722706,KY,Metcalfe County,976,3491,4616
21171,73.67261069925867,KY,Monroe County,601,4278,4991
21173,41.07720556089884,KY,Montgomery County,3158,7856,11437
21175,55.01468736886278,KY,Morgan County,1006,3628,4766
21177,46.918595738157286,KY,Muhlenberg County,3272,9393,13046
21179,33.6977987572853,KY,Nelson County,6434,13430,20761
21181,41.2407472682411,KY,Nicholas County,787,1957,2837
21183,56.376226197345645,KY,Ohio County,2080,7942,10398
21185,31.064620257019303,KY,Oldham County,10268,20469,32838
21187,53.69221532919752,KY,Owen County,1062,3745,4997
21189,69.32270916334662,KY,Owsley County,256,1474,1757
21191,57.27605727605728,KY,Pendleton County,1164,4604,6006
21193,56.994132121900435,KY,Perry County,2136,8158,10566
21195,62.76332345658968,KY,Pike County,4277,19740,24637
21197,45.25444264943457,KY,Powell County,1272,3513,4952
21199,66.72139925040157,KY,Pulaski County,4208,22900,28015
21201,53.01085883514314,KY,Robertson County,222,759,1013
21203,70.20640143583607,KY,Rockcastle County,915,5609,6686
21205,21.28213840752067,KY,Rowan County,3295,5174,8829
21207,70.61559172683883,KY,Russell County,1093,6863,8171
21209,30.377912993087463,KY,Scott County,7713,15052,24159
21211,33.652677138549826,KY,Shelby County,6276,13196,20563
21213,38.9819245082403,KY,Simpson County,2144,5077,7524
21215,55.47376169944263,KY,Spencer County,1921,7196,9509
21217,51.03088222281214,KY,Taylor County,2553,8320,11301
21219,53.867113812617895,KY,Todd County,1042,3612,4771
21221,49.569732937685465,KY,Trigg County,1587,4928,6740
21223,49.97358689910196,KY,Trimble County,879,2771,3786
21225,54.27605089386375,KY,Union County,1331,4701,6209
21227,24.180023132848646,KY,Warren County,16966,28673,48416
21229,46.1305817470201,KY,Washington County,1420,4013,5621
21231,61.83024536805208,KY,Wayne County,1431,6370,7988
21233,54.393521709166095,KY,Webster County,1240,4397,5804
21235,67.16309480566655,KY,Whitley County,2067,11312,13765
21237,39.901290812452544,KY,Wolfe County,753,1804,2634
21239,20.218498560566918,KY,Woodford County,4958,7697,13547
22001,56.67494340173811,LA,Acadia Parish,5638,21159,27386
22003,51.49810708491076,LA,Allen Parish,2106,6867,9245
22005,35.973144540182574,LA,Ascension Parish,16471,36135,54663
22007,25.522743947175346,LA,Assumption Parish,3931,6714,10904
22009,36.97605693263374,LA,Avoyelles Parish,5032,11163,16581
22011,65.29380554450192,LA,Beauregard Parish,2393,12238,15078
22013,8.950749464668094,LA,Bienville Parish,3129,3756,7005
22015,45.79268537476414,LA,Bossier Parish,12638,35451,49818
22017,-4.2284157863378,LA,Caddo Parish,53448,48977,105737
22019,33.29115586167381,LA,Calcasieu Parish,26293,54182,83773
22021,64.66325660699063,LA,Caldwell Parish,788,3822,4692
22023,79.44203683640303,LA,Cameron Parish,323,3256,3692
22025,44.419275123558485,LA,Catahoula Parish,1322,3479,4856
22027,13.51814359134091,LA,Claiborne Parish,2717,3585,6421
22029,24.828052768068552,LA,Concordia Parish,3272,5474,8869
22031,21.515892420537895,LA,De Soto Parish,5163,8067,13497
22033,-9.214493816596377,LA,East Baton Rouge Parish,102711,84620,196332
22035,-26.505614154474312,LA,East Carroll Parish,1838,1059,2939
22037,13.28420633339972,LA,East Feliciana Parish,4235,5569,10042
22039,41.326702063310705,LA,Evangeline Parish,4208,10357,14879
22041,43.74590700720367,LA,Franklin Parish,2506,6514,9162
22043,70.58623426692368,LA,Grant Parish,1181,7406,8819
22045,31.44450607013003,LA,Iberia Parish,10698,20903,32454
22047,-6.258181138191111,LA,Iberville Parish,8324,7320,16043
22049,40.59485530546624,LA,Jackson Parish,2139,5169,7464
22051,14.748494939025736,LA,Jefferson Parish,73540,100292,181388
22053,53.8978777054003,LA,Jefferson Davis Parish,3080,10775,14277
22055,33.58459833899942,LA,Lafayette Parish,32726,68191,105599
22057,56.51474402074729,LA,Lafourche Parish,8423,31958,41644
22059,79.6285018270402,LA,La Salle Parish,605,5835,6568
22061,19.604586369481357,LA,Lincoln Parish,7102,10761,18664
22063,72.52512998266897,LA,Livingston Parish,6950,48797,57700
22065,-17.265426880811496,LA,Madison Parish,2744,1927,4732
22067,11.365170435369558,LA,Morehouse Parish,5155,6502,11852
22069,10.964674730697478,LA,Natchitoches Parish,7143,8965,16617
22071,-66.15545317868119,LA,Orleans Parish,133833,24267,165619
22073,25.43427419947931,LA,Ouachita Parish,24420,41712,67987
22075,33.60764283011729,LA,Plaquemines Parish,3347,6900,10572
22077,17.217923645948474,LA,Pointe Coupee Parish,4764,6789,11761
22079,32.54160948661107,LA,Rapides Parish,18318,36814,56838
22081,10.244233378561738,LA,Red River Parish,1938,2391,4422
22083,32.607336390162565,LA,Richland Parish,3157,6286,9596
22085,63.096576392437406,LA,Sabine Parish,1703,7877,9785
22087,33.37129120010122,LA,St. Bernard Parish,4957,10232,15807
22089,30.782741504390987,LA,St. Charles Parish,8558,16620,26190
22091,-14.352783366867875,LA,St. Helena Parish,3353,2497,5964
22093,-7.960281340504757,LA,St. James Parish,6418,5456,12085
22095,-24.53712632594021,LA,St. John the Baptist Parish,12658,7569,20740
22097,11.90392794595947,LA,St. Landry Parish,17208,21966,39970
22099,33.42265719057051,LA,St. Martin Parish,8266,16872,25749
22101,27.55891740632242,LA,St. Mary Parish,8050,14353,22871
22103,50.80674336155126,LA,St. Tammany Parish,27716,90914,124389
22105,32.576697657547584,LA,Tangipahoa Parish,16869,33933,52381
22107,-5.859221392056626,LA,Tensas Parish,1329,1180,2543
22109,48.38129086642517,LA,Terrebonne Parish,10664,31900,43893
22111,48.4762254451992,LA,Union Parish,2691,7972,10894
22113,59.64439868530471,LA,Vermilion Parish,4745,19807,25253
22115,64.96723381230085,LA,Vernon Parish,2665,13471,16633
22117,36.848888411556224,LA,Washington Parish,5690,12552,18622
22119,29.10143329658214,LA,Webster Parish,6259,11538,18140
22121,12.147915027537373,LA,West Baton Rouge Parish,5382,6926,12710
22123,68.39672200042025,LA,West Carroll Parish,715,3970,4759
22125,19.713694377371507,LA,West Feliciana Parish,2247,3390,5798
22127,46.51381909547739,LA,Winn Parish,1643,4605,6368
25001,-13.409514046447118,MA,Barnstable County,71632,53842,132667
25003,-41.45441579983567,MA,Berkshire County,43540,16799,64507
25005,-9.283612659915146,MA,Bristol County,127619,104775,246068
25007,-51.28563932132237,MA,Dukes County,8338,2474,11434
25009,-22.497474344658904,MA,Essex County,220027,135405,376140
25011,-36.9652775949667,MA,Franklin County,24369,10327,37987
25013,-16.02387373888722,MA,Hampden County,110313,78230,200220
25015,-39.45511302214287,MA,Hampshire County,54572,22089,82329
25017,-38.152206918211945,MA,Middlesex County,508919,216163,767337
25019,-35.16552154903185,MA,Nantucket County,4144,1892,6404
25021,-27.938319810163197,MA,Norfolk County,219129,119171,357781
25023,-7.232518700221072,MA,Plymouth County,133828,114722,264168
25025,-62.98493988804581,MA,Suffolk County,241212,50042,303517
25027,-10.496309440063836,MA,Worcester County,197126,157138,380972
24001,48.050640195655305,MD,Allegany County,6665,20025,27804
24003,-0.644194633220685,MD,Anne Arundel County,116074,114509,242939
24005,-17.440308999244813,MD,Baltimore County,189437,131009,335017
24510,-74.5698152933295,MD,Baltimore city,178562,22726,208980
24009,18.43940614570146,MD,Calvert County,16669,24680,43445
24011,39.54223761481705,MD,Caroline County,3747,8999,13282
24013,36.851282413789036,MD,Carroll County,24314,55593,84879
24015,35.28327306246898,MD,Cecil County,12651,27579,42309
24017,-30.21523178807947,MD,Charles County,46063,24163,72480
24019,15.982613652558072,MD,Dorchester County,5695,7938,14034
24021,3.984794975731111,MD,Frederick County,51891,56472,114962
24023,61.50329329717164,MD,Garrett County,2252,10189,12905
24025,24.518611540443068,MD,Harford County,43803,74261,124224
24027,-33.4806456240053,MD,Howard County,93808,44792,146401
24029,4.582151429194851,MD,Kent County,4178,4598,9166
24031,-55.541513592946366,MD,Montgomery County,309761,82985,408300
24033,-80.9866957569405,MD,Prince George's County,313627,29290,351091
24035,36.110096212398005,MD,Queen Anne's County,7316,16211,24633
24039,17.92883211678832,MD,Somerset County,3484,5056,8768
24037,24.581017954792003,MD,St. Mary's County,15786,26889,45169
24041,11.921413699215206,MD,Talbot County,7865,10098,18731
24043,32.354151915825526,MD,Washington County,19193,38842,60731
24045,11.634213108827025,MD,Wicomico County,16327,20832,38722
24047,27.87141683938837,MD,Worcester County,8783,15910,25571
23001,9.421756414889773,ME,Androscoggin County,22975,28189,55340
23003,17.28112576151932,ME,Aroostook County,13377,19419,34963
23005,-26.4165046219248,ME,Cumberland County,102935,57697,171249
23007,5.487730435844219,ME,Franklin County,7001,7900,16382
23009,-7.5821530187912325,ME,Hancock County,16107,13682,31983
23011,3.722783678540584,ME,Kennebec County,29296,31753,65999
23013,-14.29998696842014,ME,Knox County,12440,9148,23021
23015,-2.3982829413960434,ME,Lincoln County,10241,9727,21432
23017,12.999292468000256,ME,Oxford County,12172,16214,31094
23019,10.930099217230891,ME,Penobscot County,32832,41601,80228
23021,25.207786526684167,ME,Piscataquis County,3098,5403,9144
23023,-6.366919799962956,ME,Sagadahoc County,10679,9304,21596
23025,22.743376463339494,ME,Somerset County,9092,14998,25968
23027,-0.2828104286345559,ME,Waldo County,10442,10378,22630
23029,16.17851319524126,ME,Washington County,6358,9037,16559
23031,-4.773520998227479,ME,York County,55828,50388,113962
26001,39.957921993850135,MI,Alcona County,1732,4201,6179
26003,20.429869266563262,MI,Alger County,1663,2585,4513
26005,28.7926314071764,MI,Allegan County,17932,33812,55153
26007,28.683278867102395,MI,Alpena County,4877,9090,14688
26009,29.627173592690838,MI,Antrim County,4448,8469,13572
26011,33.06959903446426,MI,Arenac County,2238,4704,7457
26013,28.74354561101549,MI,Baraga County,1156,2158,3486
26015,33.33223195109863,MI,Barry County,9109,19197,30265
26017,12.631300536537443,MI,Bay County,21641,28327,52932
26019,14.000587026709715,MI,Benzie County,4108,5539,10221
26021,12.72919506969756,MI,Berrien County,29496,38646,71882
26023,38.114008489993935,MI,Branch County,4740,11025,16490
26025,12.47746061987548,MI,Calhoun County,24154,31489,58786
26027,29.954451701615675,MI,Cass County,7270,14241,23272
26029,24.280908903686417,MI,Charlevoix County,5137,8674,14567
26031,32.08031069099436,MI,Cheboygan County,4302,8680,13647
26033,24.245172994687056,MI,Chippewa County,5378,9120,15434
26035,31.804258498319015,MI,Clare County,4250,8507,13385
26037,12.683660388521842,MI,Clinton County,16490,21635,40564
